ITEM|SOURCE|SOURCE_ZIP|DEST|DEST_ZIP|TRANSLEADTIME|PRIORITY|U_Equipment_TYPE
04055RUPLUS|USMX|97015|4000183588|98531|1|1|VN
04055RUPLUS|USA3|50265|4000179641|50250|1|1|VN
04055RUPLUS|USFD|54115|4000182463|54966|1|1|VN
04055RUPLUS|USE1|91761|4000183110|91766|1|1|VN
04055RUPLUS|US1M|01887|4000191818|01887|1|1|VN
04055RUPLUS|USA3|50265|4000194692|50021|1|1|VN
04055RUPLUS|USE1|91761|4000193682|91764|1|1|VN
04055RUPLUS|UT85|60406|4000193914|46350|1|1|VN
04055RUPLUS|USE1|91761|4000200136|92881|1|1|VN
04055RUPLUS|USXK|08007|4000202099|19406|1|1|VN
04055RUPLUS|USE1|91761|4000205940|92880|1|1|VN
04055RUPLUS|USXK|08007|4000210891|19355|1|1|VN
04055RUPLUS|USA3|50265|4000208753|50021|1|1|VN
04055RUPLUS|USJP|18706|4000212018|13827|1|1|VN
04055RUPLUS|USE1|91761|4000218711|91750|1|1|VN
04055RUPLUS|USE1|91761|4000227954|91789|1|1|VN
04055RUPLUS|USFD|54115|4000248306|54313|1|1|VN
04055RUPLUS|USE1|91761|4000252323|92618|1|1|VN
04055RUPLUS|USIH|46952|4000265255|47933|1|1|VN
04055RUPLUS|USG8|45011|4000262124|41094|1|1|VN
04055RUPLUS|UT40|24592|4000261371|27030|1|1|VN
04055RUPLUS|UT73|13057|4000263478|13502|1|1|VN
04055RUPLUS|USE3|67501|4000261733|66801|1|1|VN
04055RUPLUS|USE1|91761|4000261050|91730|1|1|VN
04055RUPLUS|USQ8|12188|4000284576|13317|1|1|VN
04055RUPLUS|USMX|97015|4000272032|97301|1|1|VN
04055RUPLUS|US1M|01887|4000285044|01453|1|1|VN
04055RUPLUS|USMX|97015|4000282580|97038|1|1|VN
04055RUPLUS|USQ8|12188|4000303814|12526|1|1|VN
04055RUPLUS|USHD|98499|6101053807|98233|1|1|VN
04055RUPLUS|USE1|91761|4000144114|91752|1|1|VN
04055RUPLUS|USQ8|12188|4000163285|12885|1|1|VN
04055RUPLUS|USFD|54115|6100141260|54913|1|1|VN
04055RUPLUS|USE1|91761|4000106353|92337|1|1|FB
04055RUPLUS|USE1|91761|6100630473|91761|1|1|FB
04055RUPLUS|USMX|97015|4000122492|97080|1|1|FB
04055RUPLUS|USQ8|12188|4000177036|05661|1|1|VN
04055RUPLUS|UST1|32819|6131693310|32809|1|1|FB
04055RUPLUS|USMX|97015|6100501567|97060|1|1|FB
04055RUPLUS|USE1|91761|4000134029|92841|1|1|VN
04055RUPLUS|USE1|91761|4000201491|92508|1|1|VN
04055RUPLUS|USMX|97015|4000198036|97389|1|1|VN
04055RUPLUS|USE1|91761|4000198826|91708|1|1|FB
04055RUPLUS|USXK|08007|6101032064|19331|1|1|VN
04055RUPLUS|USMX|97015|4000221938|97232|1|1|VN
04055RUPLUS|UST1|32819|4000222431|34737|1|1|FB
04055RUPLUS|USXK|08007|3000080167|08344|1|1|VN
04055RUPLUS|USXK|08007|4000059849|18966|1|1|FB
04055RUPLUS|USXK|08007|4000123419|08012|1|1|VN
04055RUPLUS|USXK|08007|4000170999|08360|1|1|VN
04055RUPLUS|USXK|08007|4000191769|08085|1|1|VN
04055RUPLUS|USXK|08007|4000204326|08110|1|1|VN
04055RUPLUS|USJP|18706|4000130329|18504|1|1|VN
04055RUPLUS|USA3|50265|4000225107|50428|1|1|VN
04055RUPLUS PS|USST|30315|4000201317|37874|1|1|VN
04055RUPLUS|USWP|87121|4000051153|88001|1|1|VN
04055RUPLUS|USWP|87121|4000076283|88030|1|1|VN
04055RUPLUS|USWP|87121|4000179514|87121|1|1|VN
04055RUPLUS|USWP|87121|6101048556|88031|1|1|VN
04055RUPLUS|USWP|87121|6101071832|88011|1|1|VN
04055RUPLUS|USVM|55413|4000202093|55075|1|1|VN
04055RUPLUS|USE3|67501|4000176134|68601|1440|1|VN
04055RUPLUS|USQ8|12188|4000230455|12302|1|1|VN
04055RUPLUS|USHD|98499|4000200594|98188|1|1|VN
04055RUPLUS|USQ8|12188|4000237096|14227|1440|1|VN
04055RUPLUS|USQW|35490|6100102757|30906|1440|1|VN
04055RUPLUS|USIE|60446|4000098898|60950|1|1|VN
04055RUPLUS|USXK|08007|4000261331|08034|1|1|VN
04055RUPLUS|UT73|13057|4000198110|14513|1|1|VN
04055RUPLUS|USE1|91761|4000287458|91773|1|1|VN
04055RUPLUS|USIH|46952|4000129525|46952|1|1|VN
04055RUPLUS|USQ8|12188|4000297050|13309|1|1|VN
04055RUPLUS|USE1|91761|4000265772|91761|1|1|VN
04055RUPLUS|USE1|91761|4000100907|91750|1|1|VN
04055RUPLUS|USE1|91761|6101053978|91710|1|1|VN
04055RUPLUS|USE1|91761|4000178318|92058|1|1|FB
04055RUPLUS|USA3|50265|4000088510|56013|1|1|VN
04055RUPLUS|USE1|91761|4000173929|91789|1|1|VN
04055RUPLUS|USA3|50265|4000129964|50401|1|1|VN
04055RUPLUS|US8Y|43207|6100146577|43545|1|1|VN
04055RUPLUS|USHD|98499|6100152541|98801|1|1|FB
04055RUPLUS|USMX|97015|4000063922|97520|1|1|VN
04055RUPLUS|USE1|91761|6101071333|91710|1|1|FB
04055RUPLUS|USMX|97015|4000167652|97734|1|1|VN
04055RUPLUS|USMX|97015|6100160738|97303|1|1|VN
04055RUPLUS|USE1|91761|4000212934|91761|1|1|VN
04055RUPLUS|USE1|91761|4000217033|91761|1|1|VN
04055RUPLUS|USHD|98499|4000202288|98005|1|1|VN
04055RUPLUS|USFD|54115|4000164303|54241|1|1|VN
04055RUPLUS|US8Y|43207|4000232014|43026|1|1|VN
04055RUPLUS|USQ8|12188|4000196288|12188|1|1|VN
04055RUPLUS|USXK|08007|6100749391|19720|1|1|VN
04055RUPLUS|USXK|08007|4000075024|19933|1|1|VN
04055RUPLUS|USXK|08007|4000082211|08360|1|1|VN
04055RUPLUS|USXK|08007|4000176324|19720|1|1|VN
04055RUPLUS|USXK|08007|4000205841|08031|1|1|VN
04055RUPLUS|UST1|32819|4000000218|32195|1|1|FB
04055RUPLUS|USMX|97015|4000193758|97071|1|1|VN
04055RUPLUS|USE1|91761|4000220825|91768|1|1|VN
04055RUPLUS|USMX|97015|4000233839|97702|1|1|VN
04055RUPLUS|USQ8|12188|4000233212|14103|1440|1|VN
04055RUPLUS|USE1|91761|4000232724|91761|1|1|VN
04055RUPLUS|USIE|60446|4000118613|60446|1|1|VN
04055RUPLUS|USWP|87121|4000262696|87107|1|1|VN
04055RUPLUS|US1M|01887|4000231103|03063|1|1|VN
04055RUPLUS|US1M|01887|4000248669|01970|1|1|VN
04055RUPLUS|USMX|97015|4000254134|97080|1|1|FB
04055RUPLUS|UT73|13057|4000115127|13126|1|1|VN
04055RUPLUS|USIH|46952|4000274778|46075|1|1|VN
04055RUPLUS|USHD|98499|4000281892|98271|1|1|FB
04055RUPLUS|USFD|54115|4000178367|54911|1|1|VN
04055RUPLUS|USG8|45011|4000129948|47025|1|1|VN
04055RUPLUS|USMX|97015|6100776039|97220|1|1|VN
04055RUPLUS|USE1|91761|6101013094|91761|1|1|FB
04055RUPLUS|UST1|32819|4000066619|32724|1|1|FB
04055RUPLUS|USHD|98499|6101013806|98847|1|1|FB
04055RUPLUS|USQ8|12188|4000095990|12110|1|1|VN
04055RUPLUS|USHD|98499|6100151007|98807|1|1|FB
04055RUPLUS|USE1|91761|4000017528|91761|1|1|FB
04055RUPLUS|USHD|98499|4000194769|98032|1|1|VN
04055RUPLUS|USE1|91761|4000201035|91761|1|1|VN
04055RUPLUS|USE1|91761|4000215929|91761|1|1|FB
04055RUPLUS|USE1|91761|4000205795|91752|1|1|FB
04055RUPLUS|US8Y|43207|4000208381|43162|1|1|VN
04055RUPLUS|USE1|91761|4000201036|92880|1|1|VN
04055RUPLUS|USE1|91761|4000203267|91789|1|1|VN
04055RUPLUS|USE1|91761|4000215095|91730|1|1|VN
04055RUPLUS|USE3|67501|4000115069|68333|1|1|VN
04055RUPLUS|US4J|95376|4000200505|95330|1|1|VN
04055RUPLUS|USHD|98499|4000221460|98424|1|1|VN
04055RUPLUS|USE1|91761|6130869061|92415|1|1|VN
04055RUPLUS|USXK|08007|4000200175|08104|1|1|VN
04055RUPLUS|USG8|45011|6100263627|40340|1|1|FB
04055RUPLUS|USXK|08007|4000219042|17535|1|1|VN
04055RUPLUS PS|USST|30315|6100311380|29301|1|1|VN
04055RUPLUS|USJP|18706|4000066662|18505|1|1|VN
04055RUPLUS|USJP|18706|4000122968|18504|1|1|VN
04055RUPLUS|USJP|18706|6100489616|18518|1|1|VN
04055RUPLUS|US8Y|43207|4000144425|44611|1|1|VN
04055RUPLUS|USXI|70401|6100590747|70126|1|1|VN
04055RUPLUS|USXK|08007|6100323466|08016|1|1|VN
04055RUPLUS|USWP|87121|4000107990|81101|1|1|VN
04055RUPLUS|USWP|87121|4000222444|87107|1|1|VN
04055RUPLUS|USXK|08007|4000231585|08062|1|1|VN
04055RUPLUS|USMX|97015|4000238407|97116|1|1|VN
04055RUPLUS|USHD|98499|4000258412|98424|1|1|VN
04055RUPLUS|US1M|01887|4000151126|01432|1|1|VN
04055RUPLUS|US1M|01887|4000171406|01810|1|1|VN
04055RUPLUS|USMX|97015|4000251961|97013|1|1|FB
04055RUPLUS|USNE|33811|4000152548|34238|1|1|VN
04055RUPLUS|USXK|08007|4000238111|19374|1|1|VN
04055RUPLUS|USMX|97015|4000263004|97203|1|1|VN
04055RUPLUS|USHD|98499|4000262851|98375|1|1|VN
04055RUPLUS|USJC|52641|4000185459|52240|1|1|VN
04055RUPLUS|USHD|98499|4000235641|98843|1|1|FB
04055RUPLUS|USFD|54115|4000253382|54129|1|1|VN
04055RUPLUS|USE1|91761|4000261957|91752|1|1|VN
04055RUPLUS|US8Y|43207|4000204454|41048|1|1|VN
04055RUPLUS|UT73|13057|4000129462|13088|1|1|VN
04055RUPLUS|UT73|13057|4000186058|13027|1|1|VN
04055RUPLUS|USHD|98499|4000284571|98168|1|1|VN
04055RUPLUS|USA3|50265|4000260409|50864|1|1|VN
04055RUPLUS|US8Y|43207|4000186721|43140|1|1|VN
04055RUPLUS|USE1|91761|4000153072|92324|1|1|VN
04055RUPLUS|USA3|50265|6100237666|50401|1|1|VN
04055RUPLUS|US8Y|43207|6100338101|43701|1|1|VN
04055RUPLUS|USA3|50265|4000069929|50533|1|1|VN
04055RUPLUS|USA3|50265|4000113760|50533|1|1|VN
04055RUPLUS|USHD|98499|4000183527|98106|1|1|VN
04055RUPLUS|USG8|45011|6101036042|45241|1|1|VN
04055RUPLUS|USHD|98499|6100375720|98901|1|1|VN
04055RUPLUS|USG8|45011|6100248930|45246|1|1|VN
04055RUPLUS|USE1|91761|4000207206|92509|1|1|VN
04055RUPLUS|USG8|45011|4000246823|45014|1|1|VN
04055RUPLUS|USE1|91761|4000213455|91752|1|1|VN
04055RUPLUS|USE3|67501|4000202867|67217|1|1|VN
04055RUPLUS|USHD|98499|4000200764|98031|1|1|VN
04055RUPLUS|US8Y|43207|4000200998|43506|1|1|VN
04055RUPREMIUM|US8Y|43207|4000200998|43506|1|1|VN
04055RUPLUS|USHD|98499|6101003461|98031|1|1|VN
04055RUPLUS|USXK|08007|4000163255|08048|1|1|FB
04055RUPLUS|USXK|08007|4000221322|18974|1|1|VN
04055RUPLUS|USE1|91761|6100233777|91789|1|1|VN
04055RUPLUS|USXI|70401|4000149907|70123|1|1|VN
04055RUPLUS|USXI|70401|4000193114|39666|1|1|VN
04055RUPLUS|USXI|70401|6100328728|70506|1|1|VN
04055RUPLUS|UST1|32819|4000228132|32808|1|1|VN
04055RUPLUS PS|USST|30315|4000199196|27103|1440|1|VN
04055RUPLUS|USE1|91761|4000200507|92879|1|1|VN
04055RUPLUS|USYD|95330|4000174217|95206|1|1|FB
04055RUPLUS|USMX|97015|6100290107|98936|1|1|VN
04055RUPLUS|US1M|01887|4000268160|01510|1|1|VN
04055RUPLUS|USFD|54115|4000267077|54981|1|1|VN
04055RUPLUS|USMX|97015|4000133355|98951|1|1|VN
04055RUPLUS|USNE|33811|4000266696|34212|1|1|FB
04055RUPLUS|USIE|60446|4000154564|60466|1|1|VN
04055RUPLUS|UT73|13057|4000297316|12754|1440|1|VN
04055RUCUST|USQW|35490|4000123350|37814|1|1|VN
04055RUPLUS|UT85|60406|4000035742|60411|1|1|VN
04055RUPLUS|USE1|91761|4000287922|91761|1|1|FB
04055RUPLUS|USFD|54115|4000154669|54115|1|1|VN
04055RUPLUS|USZX|91761|4000203284|91761|1|1|FB
04055RUPLUS|USA3|50265|4000158533|50216|1|1|VN
04055RUPLUS|UST1|32819|6100574612|34737|1|1|FB
04055RUPLUS|USE3|67501|6101017544|67460|1|1|VN
04055RUPLUS|USE1|91761|4000099901|91761|1|1|FB
04055RUPLUS|USMX|97015|4000117989|97230|1|1|VN
04055RUPLUS|USE1|91761|4000179305|92504|1|1|FB
04055RUPLUS|USE1|91761|6100231001|92374|1|1|FB
04055RUPLUS|USE1|91761|4000139600|91761|1|1|VN
04055RUPLUS|USFD|54115|4000100643|54499|1|1|VN
04055RUPLUS|USHD|98499|4000123286|98409|1|1|VN
04055RUPLUS|USMX|97015|4000186856|97015|1|1|VN
04055RUPLUS|US8Y|43207|4000095225|45660|1|1|VN
04055RUPLUS|USE1|91761|4000199783|92507|1|1|VN
04055RUPLUS|USQG|27410|6101047717|27330|1|1|VN
04055RUPLUS|US4J|95376|4000202245|94080|1|1|VN
04055RUPLUS|USXK|08007|6101034188|19311|1|1|FB
04055RUPLUS|USXK|08007|6101048182|08085|1|1|VN
04055RUPLUS|USE1|91761|6101044854|91710|1|1|VN
04055RUPLUS|USXK|08007|4000063737|19148|1|1|VN
04055RUPLUS|USNE|33811|4000171446|33860|1|1|FB
04055RUPLUS|UST1|32819|4000226542|34736|1|1|VN
04055RUPLUS|USJP|18706|4000169255|18504|1|1|VN
04055RUPLUS|USJP|18706|6100277239|18640|1|1|VN
04055RUPLUS|USXI|70401|6101000142|70791|1|1|VN
04055RUPLUS|USVM|55413|4000148353|55113|1|1|VN
04055RUPLUS|UST1|32819|4000067678|32145|1|1|FB
04055RUPLUS|USQ8|12188|4000132721|14043|1440|1|VN
04055RUPLUS|USHD|98499|4000231971|98390|1|1|VN
04055RUPLUS|UST1|32819|4000228618|33853|1|1|FB
04055RUPLUS|USXK|08007|4000243023|08071|1|1|VN
04055RUPLUS|USXK|08007|4000253755|19931|1|1|VN
04055RUPLUS|USMX|97015|4000266051|97308|1|1|VN
04055RUPLUS|UT73|13057|4000217346|13460|1|1|VN
04055RUPLUS|USE1|91761|4000269057|92807|1|1|VN
04055RUPLUS|USHD|98499|4000288638|98032|1|1|VN
04055RUPLUS|USHD|98499|4000107652|98032|1|1|VN
04055RUPLUS|USE1|91761|4000063275|92618|1|1|FB
04055RUPLUS|UST1|32819|4000151433|32811|1|1|VN
04055RUPLUS|USE1|91761|4000166358|91761|1|1|VN
04055RUPLUS|USQ8|12188|4000105329|16743|1440|1|VN
04055RUPLUS|USHD|98499|6100337175|98908|1|1|VN
04055RUPLUS|USFD|54115|4000052534|54303|1|1|VN
04055RUPLUS|USMX|97015|4000146029|97389|1|1|VN
04055RUPLUS|UST1|32819|4000115760|32720|1|1|FB
04055RUPLUS|USQ8|12188|4000201301|12747|1|1|VN
04055RUPLUS|USHD|98499|4000201415|98390|1|1|VN
04055RUPLUS|USE1|91761|4000214541|91789|1|1|VN
04055RUPLUS|USQG|27410|4000212779|28379|1|1|VN
04055RUPLUS|USE1|91761|4000186142|91752|1|1|VN
04055RUPLUS|USHD|98499|4000200341|98275|1|1|VN
04055RUPLUS|USE1|91761|4000203079|91744|1|1|VN
04055RUPLUS|US8Y|43207|4000236019|44865|1|1|VN
04055RUPLUS|US8Y|43207|4000205746|44906|1|1|VN
04055RUPLUS|USE1|91761|4000223207|92335|1|1|VN
04055RUPLUS|USE1|91761|4000222037|92880|1|1|VN
04055RUPLUS|USE1|91761|4000221603|92407|1|1|VN
04055RUPLUS|USE1|91761|4000219620|91761|1|1|VN
04055RUPLUS|USXK|08007|4000131242|19442|1|1|VN
04055RUPLUS|USXK|08007|4000193366|08085|1|1|VN
04055RUPLUS|UST1|32819|4000156861|32824|1|1|VN
04055RUPLUS|USE1|91761|4000201032|92880|1|1|VN
04055RUPLUS|USXK|08007|4000159794|19956|1|1|VN
04055RUPLUS|USE1|91761|6100172262|92618|1|1|VN
04055RUPLUS|USG8|45011|4000095359|41001|1|1|VN
04055RUPLUS|USWP|87121|4000217481|87107|1|1|VN
04055RUPLUS|USQ8|12188|4000228513|12302|1|1|VN
04055RUPLUS|USA3|50265|4000182521|50021|1|1|VN
04055RUPLUS|USE1|91761|4000237407|90638|1|1|VN
04055RUPLUS|US1M|01887|4000158056|01460|1|1|VN
04055RUPLUS|UST1|32819|4000173148|34689|1|1|VN
04055RUPLUS|USE1|91761|4000262754|91761|1|1|VN
04055RUPLUS|USMX|97015|6100421886|99349|1|1|FB
04055RUPLUS|USMX|97015|4000268020|97026|1|1|FB
04055RUPLUS|UT73|13057|4000097838|13090|1|1|VN
04055RUPLUS|UT73|13057|6100529798|13209|1|1|VN
04055RUPLUS|US8Y|43207|4000273883|45377|1|1|VN
04055RUPLUS|US8Y|43207|4000208647|45365|1|1|VN
04055RUPLUS|USE1|91761|4000291355|92243|1|1|VN
04055RUPLUS|USHD|98499|4000123248|98203|1|1|VN
04055RUPLUS|UT85|60406|6100209241|46563|1|1|VN
04055RUPLUS|USHD|98499|4000049995|97016|1|1|VN
04055RUPLUS|UT85|60406|4000242335|60827|1|1|VN
04055RUPLUS|US8X|08882|4000200907|07012|1|1|VN
04055RUPLUS|USK5|55428|6101064387|55428|1|1|VN
04055RUPLUS|USK5|55428|4000230949|55411|1|1|VN
04055RUPLUS|UT2W|95691|4000105609|95828|1|1|VN
04055RUPLUS|UT3A|93725|6100667807|93662|1|1|FB
04055RUPLUS|USM6|33069|6100674577|33020|1|1|VN
04055RUPLUS|UT3A|93725|6101041296|93720|1|1|VN
04055RUPLUS|UT2W|95691|6100183606|93901|1|1|FB
04055RUPLUS|USM6|33069|4000166919|33027|1|1|VN
04055RUPLUS|USK5|55428|4000117450|56073|1|1|VN
04055RUPLUS|USK5|55428|4000117452|55318|1|1|VN
04055RUPLUS|UT2W|95691|3000086225|95435|1|1|FB
04055RUPLUS|USA7|27504|3000089647|27332|1|1|VN
04055RUPLUS|USK5|55428|4000122697|55309|1|1|VN
04055RUPLUS|USIL|75662|4000058433|75633|1|1|VN
04055RUPLUS|UT3A|93725|4000123777|93274|1|1|FB
04055RUPLUS|USA7|27504|6100151294|28364|1|1|VN
04055RUPLUS|USK5|55428|6100153103|55303|1|1|VN
04055RUPLUS|USMH|64836|6100153238|64836|1|1|VN
04055RUPLUS|UT3A|93725|6100122806|93291|1|1|FB
04055RUPLUS|USK5|55428|6100123020|55901|1|1|VN
04055RUPLUS|USI7|23435|4000143303|23434|1|1|VN
04055RUPLUS|US8X|08882|4000124534|18106|1|1|VN
04055RUPLUS|USI7|23435|4000068815|23603|1|1|VN
04055RUPLUS|UT3A|93725|4000130355|94621|1|1|VN
04055RUPLUS|US8X|08882|4000050490|08873|1|1|VN
04055RUPLUS|UT2W|95691|4000051776|95241|1|1|FB
04055RUPLUS|USIX|43701|4000052377|26150|1|1|VN
04055RUPLUS|USM6|33069|4000097310|32968|1|1|FB
04055RUPLUS|UT3A|93725|4000109117|93725|1|1|FB
04055RUPLUS|USM6|33069|4000150839|33031|1|1|VN
04055RUPLUS|USM6|33069|6101041606|33312|1|1|VN
04055RUPLUS|USM6|33069|6101043098|34142|1|1|VN
04055RUPLUS|USK5|55428|6130549826|55441|1|1|VN
04055RUPLUS|USK5|55428|6101026213|55307|1|1|VN
04055RUPLUS|US8X|08882|6101057849|18202|1|1|VN
04055RUPLUS|USVI|48150|4000112395|48220|1|1|VN
04055RUPLUS|US8X|08882|4000100597|08817|1|1|VN
04055RUPLUS|USK5|55428|4000100826|55116|1|1|VN
04055RUPLUS|USM6|33069|4000096159|33404|1|1|FB
04055RUPLUS|USFC|14623|4000063562|14727|1|1|VN
04055RUPLUS|UT3A|93725|4000113959|93618|1|1|VN
04055RUPLUS|UT3A|93725|4000064759|93274|1|1|VN
04055RUPLUS|USK5|55428|6100476363|55427|1|1|VN
04055RUPLUS|US8X|08882|4000150533|07201|1|1|VN
04055RUPLUS|USH3|15056|6100146381|15147|1|1|VN
04055RUPLUS|UT3A|93725|6100485889|93625|1|1|FB
04055RUPLUS|USM6|33069|6100489153|33430|1|1|FB
04055RUPLUS|UT3A|93725|6100380741|93654|1|1|FB
04055RUPLUS|USFC|14623|6100499482|14821|1|1|VN
04055RUPLUS|UT3A|93725|6100501825|93654|1|1|FB
04055RUCUST|US8X|08882|4000062601|18202|1|1|VN
04055RUPLUS|USOB|84404|4000179806|84404|1|1|VN
04055RUPLUS|USVI|48150|4000181432|48180|1|1|VN
04055RUPLUS|UT2W|95691|6100415009|95451|1|1|FB
04055RUPLUS|USVI|48150|4000055916|48450|1|1|VN
04055RUPLUS|US8X|08882|3000084699|07008|1|1|VN
04055RUPLUS|USNT|77029|4000179309|72206|1440|1|VN
04055RUPLUS|UT3A|93725|4000000233|93725|1|1|VN
04055RUPLUS|UT3A|93725|4000001256|93637|1|1|FB
04055RUPLUS|UT2W|95691|6131446132|95834|1|1|VN
04055RUPLUS|USIV|52404|4000237935|52732|1|1|VN
04055RUPLUS|USM6|33069|4000241012|33430|1|1|VN
04055RUPLUS|USK5|55428|4000246932|56258|1|1|VN
04055RUPLUS|USM6|33069|4000255088|33122|1|1|VN
04055RUPLUS|USOB|84404|4000249655|84321|1|1|VN
04055RUPLUS|UT2W|95691|4000241064|95220|1|1|FB
04055RUPLUS|UT2W|95691|4000241067|95441|1|1|VN
04055RUPLUS|USIV|52404|4000250652|52730|1|1|VN
04055RUPLUS|UT3A|93725|4000240384|93657|1|1|VN
04055RUPLUS|UT3A|93725|4000243524|93728|1|1|VN
04055RUPLUS|USK5|55428|4000203174|54872|1|1|VN
04055RUPLUS|USFC|14623|4000244214|14012|1|1|VN
04055RUPLUS|USA7|27504|4000241438|28306|1|1|VN
04055RUPLUS|USFC|14623|4000249917|14608|1|1|VN
04055RUPLUS|UT3A|93725|4000253931|95316|1|1|VN
04055RUPLUS|USH3|15056|4000241656|44691|1|1|VN
04055RUPLUS|USK5|55428|4000246925|55021|1|1|VN
04055RUPLUS|UT3A|93725|4000258153|93291|1|1|VN
04055RUPLUS|USVI|48150|4000240732|48442|1|1|VN
04055RUPLUS|USM6|33069|4000248822|33430|1|1|FB
04055RUCUST|USFC|14623|6100306760|14414|1|1|VN
04055RUPLUS|USH3|15056|4000212171|43832|1|1|VN
04055RUPLUS|USM6|33069|4000165658|33126|1|1|VN
04055RUPLUS|US8X|08882|4000173781|07033|1|1|VN
04055RUPLUS|USM6|33069|4000169790|34142|1|1|FB
04055RUPLUS|UT3A|93725|6101067990|93216|1|1|FB
04055RUPLUS|USK5|55428|6100698454|55121|1|1|VN
04055RUPLUS|USNT|77029|6100532882|75901|1|1|FB
04055RUPLUS|USFC|14623|6101070879|14411|1|1|VN
04055RUPLUS|USI7|23435|4000139533|27860|1|1|VN
04055RUPLUS|USK5|55428|6100431866|54703|1|1|VN
04055RUPLUS|USIV|52404|6100791664|52404|1|1|VN
04055RUPLUS|USM6|33069|6100792182|33314|1|1|VN
04055RUPLUS|USM6|33069|6100795125|33442|1|1|VN
04055RUPLUS|USFC|14623|4000094944|14059|1|1|VN
04055RUPLUS|USVI|48150|4000094993|48066|1|1|VN
04055RUPLUS|UT3A|93725|4000010620|93631|1|1|FB
04055RUPLUS|UT3A|93725|4000088841|93654|1|1|FB
04055RUPLUS|US8X|08882|4000114891|07033|1|1|VN
04055RUPLUS|USM6|33069|4000084699|33122|1|1|VN
04055RUPLUS|UT2W|95691|6100195443|95901|1|1|VN
04055RUPLUS|UT2W|95691|4000130744|95993|1|1|VN
04055RUPLUS|USOB|84404|6100208395|84404|1|1|VN
04055RUPLUS|USA7|27504|4000165640|29512|1|1|VN
04055RUPLUS|US8X|08882|4000146323|18640|1|1|VN
04055RUPLUS|USM6|33069|4000133759|33054|1|1|FB
04055RUPLUS|UT2W|95691|4000082671|95991|1|1|VN
04055RUPLUS|UT3A|93725|6101014823|93234|1|1|FB
04055RUPLUS|USIL|75662|6100220335|75773|1|1|VN
04055RUPLUS|UT3A|93725|6100305253|93204|1|1|FB
04055RUPLUS|USVI|48150|4000107772|48211|1|1|VN
04055RUPLUS|USH3|15056|6100352148|16428|1|1|VN
04055RUPLUS|UT3A|93725|6100352914|93654|1|1|FB
04055RUPLUS|USK5|55428|4000059522|54017|1|1|VN
04055RUPLUS|USIV|52404|4000060288|61201|1|1|VN
04055RUPLUS|UT3A|93725|6100136588|93286|1|1|FB
04055RUPLUS|UT3A|93725|6100140047|93646|1|1|FB
04055RUPLUS|US8X|08882|4000108411|07033|1|1|VN
04055RUPLUS|USK5|55428|6100715408|56007|1|1|VN
04055RUPLUS|USNT|77029|6100716675|75110|1|1|VN
04055RUPLUS|US8X|08882|4000106647|07004|1|1|VN
04055RUPLUS|USCX|32615|4000062624|37090|2880|1|VN
04055RUPLUS|USIN|45371|6100719912|45373|1|1|VN
04055RUPLUS|USH3|15056|6100723523|15106|1|1|VN
04055RUPLUS|USA7|27504|4000016953|27513|1|1|VN
04055RUPLUS|UT3A|93725|4000021651|93625|1|1|FB
04055RUPLUS|USZQ|37745|4000073486|40744|1|1|VN
04055RUPLUS|USH3|15056|4000087004|44502|1|1|VN
04055RUPLUS|USA7|27504|4000131937|28398|1|1|VN
04055RUPLUS|USM6|33069|4000132031|33404|1|1|FB
04055RUPLUS|UT3A|93725|6100692780|93725|1|1|VN
04055RUPLUS|USA7|27504|4000232456|27886|1|1|VN
04055RUPLUS|USA7|27504|4000232488|27530|1|1|VN
04055RUPLUS|USK5|55428|4000159048|55987|1|1|VN
04055RUPLUS|US8X|08882|4000168801|11236|1|1|VN
04055RUPLUS|USA7|27504|4000173597|27603|1|1|VN
04055RUPLUS|USMH|64836|4000191336|64801|1|1|VN
04055RUPLUS|US8X|08882|4000192072|08810|1|1|VN
04055RUPLUS|US8X|08882|4000228992|07093|1|1|VN
04055RUPLUS|USVI|48150|4000096766|48843|1|1|VN
04055RUPLUS|USI7|23435|4000227734|23434|1|1|VN
04055RUPLUS|US8X|08882|4000235071|07047|1|1|VN
04055RUPLUS|US8X|08882|4000234336|07647|1|1|FB
04055RUPLUS|USNT|77029|4000234454|72209|1440|1|VN
04055RUPLUS|US8X|08882|4000236319|07002|1|1|VN
04055RUPLUS|UT3A|93725|6100335113|93618|1|1|FB
04055RUPLUS|UT3A|93725|6100635762|93627|1|1|FB
04055RUPLUS|US8X|08882|6101016055|07080|1|1|VN
04055RUPLUS|US8X|08882|4000219195|07080|1|1|VN
04055RUPLUS|US8X|08882|4000219328|08873|1|1|VN
04055RUPLUS|USFC|14623|4000221530|14414|1|1|VN
04055RUPLUS|USNT|77029|4000164394|77007|1|1|VN
04055RUPLUS|USI7|23435|4000173385|23435|1|1|VN
04055RUPLUS|UT3A|93725|4000176610|93637|1|1|VN
04055RUPLUS|US8X|08882|4000185757|17545|1|1|VN
04055RUPLUS|US8X|08882|4000195371|18512|1|1|VN
04055RUPLUS|US8X|08882|4000195951|08817|1|1|VN
04055RUPLUS|USH3|15056|4000203983|15022|1|1|VN
04055RUPLUS|USFC|14623|4000204402|14604|1|1|VN
04055RUPLUS|USK5|55428|4000210036|55017|1|1|VN
04055RUPLUS|USK5|55428|6100118045|56303|1|1|VN
